genes	infected	control	infected	control	infected	control	infected	control	infected	control	infected	control	infected	control	infected	control	infected	control
EPHA2	31.7106602927232	63.4417806341947	31.7106602927232	172.049042081648	31.7106602927232	97.5091768261811	69.502398800309	97.5091768261811	52.7869409672735	63.4417806341947	52.7869409672735	97.5091768261811	52.7869409672735	172.049042081648	69.502398800309	172.049042081648	69.502398800309	63.4417806341947
VPS13C	38.5057774775237	71.4434651809282	38.5057774775237	193.748971490045	38.5057774775237	109.807660027238	84.3957166976097	109.807660027238	64.0983878557535	71.4434651809282	64.0983878557535	109.807660027238	64.0983878557535	193.748971490045	84.3957166976097	193.748971490045	84.3957166976097	71.4434651809282
STK39	16.88489699606	35.6264655027178	16.88489699606	96.6161290118915	16.88489699606	54.7574057611481	37.0077706956989	54.7574057611481	28.1073321319028	35.6264655027178	28.1073321319028	54.7574057611481	28.1073321319028	96.6161290118915	37.0077706956989	96.6161290118915	37.0077706956989	35.6264655027178
SLC38A2	76.4017440055874	137.556033471431	76.4017440055874	373.040976383861	76.4017440055874	211.421802118276	167.454869494912	211.421802118276	127.181657946907	137.556033471431	127.181657946907	211.421802118276	127.181657946907	373.040976383861	167.454869494912	373.040976383861	167.454869494912	137.556033471431
RICTOR	38.7117355943991	74.4917877875935	38.7117355943991	202.015778934443	38.7117355943991	114.492891511998	84.8471290316039	114.492891511998	64.4412346730973	74.4917877875935	64.4412346730973	114.492891511998	64.4412346730973	202.015778934443	84.8471290316039	202.015778934443	84.8471290316039	74.4917877875935
VLDLR	3.0887006780134	10.8594039184196	3.0887006780134	29.4498361027205	3.0887006780134	16.6907600373587	6.76971416919168	16.6907600373587	5.14158515940096	10.8594039184196	5.14158515940096	16.6907600373587	5.14158515940096	29.4498361027205	6.76971416919168	29.4498361027205	6.76971416919168	10.8594039184196
DDIT4	11.7370921889991	29.7204508585882	11.7370921889991	80.5994890013967	11.7370921889991	45.6799394524228	25.724978746753	45.6799394524228	19.5380729000562	29.7204508585882	19.5380729000562	45.6799394524228	19.5380729000562	80.5994890013967	25.724978746753	80.5994890013967	25.724978746753	29.7204508585882
DTNA	2.67687779168413	10.2879365634331	2.67687779168413	27.9000622782235	2.67687779168413	15.8124222793272	5.8670940970603	15.8124222793272	4.45604691488122	10.2879365634331	4.45604691488122	15.8124222793272	4.45604691488122	27.9000622782235	5.8670940970603	27.9000622782235	5.8670940970603	10.2879365634331
RPAP2	3.70644081087775	11.2404356339613	3.70644081087775	30.4831636828475	3.70644081087775	17.2764007390498	8.12365699702822	17.2764007390498	6.1699021867228	11.2404356339613	6.1699021867228	17.2764007390498	6.1699021867228	30.4831636828475	8.12365699702822	30.4831636828475	8.12365699702822	11.2404356339613
NOL8	9.06016797191644	19.8137275974356	9.06016797191644	53.7332467520326	9.06016797191644	30.4534369711998	19.8577828960069	30.4534369711998	15.0819487034423	19.8137275974356	15.0819487034423	30.4534369711998	15.0819487034423	53.7332467520326	19.8577828960069	53.7332467520326	19.8577828960069	19.8137275974356
MYOF	4.94192149454841	14.2887352728886	4.94192149454841	38.7499088405739	4.94192149454841	21.9615969227007	10.831543568733	21.9615969227007	8.22653693709082	14.2887352728886	8.22653693709082	21.9615969227007	8.22653693709082	38.7499088405739	10.831543568733	38.7499088405739	10.831543568733	14.2887352728886
SARS	16.8848970827045	36.5790450234264	16.8848970827045	99.1994485909793	16.8848970827045	56.2215078717327	37.0077708856035	56.2215078717327	28.107332276135	36.5790450234264	28.107332276135	56.2215078717327	28.107332276135	99.1994485909793	37.0077708856035	99.1994485909793	37.0077708856035	36.5790450234264
ANKRD12	23.4741251171209	45.5332901185045	23.4741251171209	123.482646126928	23.4741251171209	69.9840640231017	51.4498276074333	69.9840640231017	39.0760471518848	45.5332901185045	39.0760471518848	69.9840640231017	39.0760471518848	123.482646126928	51.4498276074333	123.482646126928	51.4498276074333	45.5332901185045
HEXB	25.3273453731071	48.3910277720104	25.3273453731071	131.232602400087	25.3273453731071	74.376368958319	55.5116557783817	74.376368958319	42.1609979964607	48.3910277720104	42.1609979964607	74.376368958319	42.1609979964607	131.232602400087	55.5116557783817	131.232602400087	55.5116557783817	48.3910277720104
ZBTB21	5.14783446111368	14.4792052126638	5.14783446111368	39.2664481047008	5.14783446111368	22.254346698195	11.2828569437389	22.254346698195	8.56930859526949	14.4792052126638	8.56930859526949	22.254346698195	8.56930859526949	39.2664481047008	11.2828569437389	39.2664481047008	11.2828569437389	14.4792052126638
BAMBI	19.3558575869818	39.4367827321416	19.3558575869818	106.949405013861	19.3558575869818	60.6138128918059	42.4235421373772	60.6138128918059	32.2206003401772	39.4367827321416	32.2206003401772	60.6138128918059	32.2206003401772	106.949405013861	42.4235421373772	106.949405013861	42.4235421373772	39.4367827321416
APBA3	4.32418094572852	13.1455942083304	4.32418094572852	35.6498015744259	4.32418094572852	20.2046042423723	9.47759982921855	20.2046042423723	7.19821921735133	13.1455942083304	7.19821921735133	20.2046042423723	7.19821921735133	35.6498015744259	9.47759982921855	35.6498015744259	9.47759982921855	13.1455942083304
TYW3	4.32418094838406	13.526625927547	4.32418094838406	36.6831291645191	4.32418094838406	20.7902449497118	9.47759983503888	20.7902449497118	7.19821922177187	13.526625927547	7.19821922177187	20.7902449497118	7.19821922177187	36.6831291645191	9.47759983503888	36.6831291645191	9.47759983503888	13.526625927547
AKAP8L	14.8257631009712	30.8635689764534	14.8257631009712	83.6995340379459	14.8257631009712	47.4368968639877	32.4946276756989	47.4368968639877	24.6796085096133	30.8635689764534	24.6796085096133	47.4368968639877	24.6796085096133	83.6995340379459	32.4946276756989	83.6995340379459	32.4946276756989	30.8635689764534
CPNE8	4.73600770689462	13.9076576722356	4.73600770689462	37.71645682369	4.73600770689462	21.3758856962011	10.3802283940919	21.3758856962011	7.88376391209258	13.9076576722356	7.88376391209258	21.3758856962011	7.88376391209258	37.71645682369	10.3802283940919	37.71645682369	10.3802283940919	13.9076576722356
C6ORF48	8.85427527288902	21.1472602472168	8.85427527288902	57.3496807910197	8.85427527288902	32.503058997113	19.4065139427344	32.503058997113	14.7392107834865	21.1472602472168	14.7392107834865	32.503058997113	14.7392107834865	57.3496807910197	19.4065139427344	57.3496807910197	19.4065139427344	21.1472602472168
GLMP	24.7096054095807	47.2479331650858	24.7096054095807	128.132621123331	24.7096054095807	72.6194476827584	54.1577133216947	72.6194476827584	41.1326812510262	47.2479331650858	41.1326812510262	72.6194476827584	41.1326812510262	128.132621123331	54.1577133216947	128.132621123331	54.1577133216947	47.2479331650858
SLC2A8	26.9746524993894	52.7728923149873	26.9746524993894	143.1158690678	26.9746524993894	81.1112367422665	59.1221702167625	81.1112367422665	44.9031769112904	52.7728923149873	44.9031769112904	81.1112367422665	44.9031769112904	143.1158690678	59.1221702167625	143.1158690678	59.1221702167625	52.7728923149873
CARS	13.5902829903426	29.9109897763188	13.5902829903426	81.1162153282291	13.5902829903426	45.9727952461211	29.7867423599691	45.9727952461211	22.622974713156	29.9109897763188	22.622974713156	45.9727952461211	22.622974713156	81.1162153282291	29.7867423599691	81.1162153282291	29.7867423599691	29.9109897763188
DNAJC10	36.8584938150854	66.8710694587734	36.8584938150854	181.348999481836	36.8584938150854	102.779948343645	80.7852536865228	102.779948343645	61.3562479998565	66.8710694587734	61.3562479998565	102.779948343645	61.3562479998565	181.348999481836	80.7852536865228	181.348999481836	80.7852536865228	66.8710694587734
LATS1	18.7381173913671	36.7695606683626	18.7381173913671	99.7161118038523	18.7381173913671	56.5143278954543	41.0695991720065	56.5143278954543	31.1922832083984	36.7695606683626	31.1922832083984	56.5143278954543	31.1922832083984	99.7161118038523	41.0695991720065	99.7161118038523	41.0695991720065	36.7695606683626
SLC7A1	12.354802727571	28.1963471740233	12.354802727571	76.4662415366942	12.354802727571	43.3374122693259	27.0788567107772	43.3374122693259	20.5663406634347	28.1963471740233	20.5663406634347	43.3374122693259	20.5663406634347	76.4662415366942	27.0788567107772	76.4662415366942	27.0788567107772	28.1963471740233
ANXA1	2.2650471619811	8.5732136041991	2.2650471619811	23.2498705650892	2.2650471619811	13.1769157949815	4.96445705325297	13.1769157949815	3.77049578040555	8.5732136041991	3.77049578040555	13.1769157949815	3.77049578040555	23.2498705650892	4.96445705325297	23.2498705650892	4.96445705325297	8.5732136041991
IRAK2	9.47201540940666	21.3377761589837	9.47201540940666	57.8663447275162	9.47201540940666	32.7958794309497	20.7604567785781	32.7958794309497	15.7675278168897	21.3377761589837	15.7675278168897	32.7958794309497	15.7675278168897	57.8663447275162	20.7604567785781	57.8663447275162	20.7604567785781	21.3377761589837
UHRF1BP1	16.4730702897913	34.6738861542808	16.4730702897913	94.0328098999905	16.4730702897913	53.2933039153426	36.1051422511478	53.2933039153426	27.4217875285461	34.6738861542808	27.4217875285461	53.2933039153426	27.4217875285461	94.0328098999905	36.1051422511478	94.0328098999905	36.1051422511478	34.6738861542808
PDE3A	15.8553300249502	31.4351167619907	15.8553300249502	85.2495259836728	15.8553300249502	48.3153582427109	34.7511991340489	48.3153582427109	26.39347028153	31.4351167619907	26.39347028153	48.3153582427109	26.39347028153	85.2495259836728	34.7511991340489	85.2495259836728	34.7511991340489	31.4351167619907
RPS21	24.915518817852	47.2479333249255	24.915518817852	128.132621556803	24.915518817852	72.6194479284299	54.6090276648175	72.6194479284299	41.4754536444878	47.2479333249255	41.4754536444878	72.6194479284299	41.4754536444878	128.132621556803	54.6090276648175	128.132621556803	54.6090276648175	47.2479333249255
CLCN6	18.1203772913438	36.9600765239328	18.1203772913438	100.232775587948	18.1203772913438	56.8071482429174	39.7156564161498	56.8071482429174	30.1639662357452	36.9600765239328	30.1639662357452	56.8071482429174	30.1639662357452	100.232775587948	39.7156564161498	100.232775587948	39.7156564161498	36.9600765239328
TMEM144	6.58922976531344	17.3369077705267	6.58922976531344	47.0163092012788	6.58922976531344	26.6465976918735	14.4420605155539	26.6465976918735	10.9687177570761	17.3369077705267	10.9687177570761	26.6465976918735	10.9687177570761	47.0163092012788	14.4420605155539	47.0163092012788	14.4420605155539	17.3369077705267
REXO1	18.3262904866962	33.9118226912185	18.3262904866962	91.9661546530124	18.3262904866962	52.1220224628094	40.166970292604	52.1220224628094	30.5067382747729	33.9118226912185	30.5067382747729	52.1220224628094	30.5067382747729	91.9661546530124	40.166970292604	91.9661546530124	40.166970292604	33.9118226912185
ARHGAP29	38.5058002462181	66.6805650867224	38.5058002462181	180.832366840127	38.5058002462181	102.487145646198	84.3957666012971	102.487145646198	64.09842575751	66.6805650867224	64.09842575751	102.487145646198	64.09842575751	180.832366840127	84.3957666012971	180.832366840127	84.3957666012971	66.6805650867224
GOLGA4	101.059738471463	171.272023386357	101.059738471463	464.476048188435	101.059738471463	263.242832196872	221.499463620767	263.242832196872	168.228425381775	171.272023386357	168.228425381775	263.242832196872	168.228425381775	464.476048188435	221.499463620767	464.476048188435	221.499463620767	171.272023386357
SUSD1	14.0021097292287	29.9109897738377	14.0021097292287	81.1162153215005	14.0021097292287	45.9727952423076	30.6893708760097	45.9727952423076	23.3085193708089	29.9109897738377	23.3085193708089	45.9727952423076	23.3085193708089	81.1162153215005	30.6893708760097	81.1162153215005	30.6893708760097	29.9109897738377
NR1D2	11.531201021382	26.2913685051912	11.531201021382	71.3000915345632	11.531201021382	40.4094852784316	25.273713149976	40.4094852784316	19.1953375293524	26.2913685051912	19.1953375293524	40.4094852784316	19.1953375293524	71.3000915345632	25.273713149976	71.3000915345632	25.273713149976	26.2913685051912
PTAR1	13.590213073508	26.6727867146957	13.590213073508	72.3344672554484	13.590213073508	40.9957200162259	29.7865891185141	40.9957200162259	22.6228583265596	26.6727867146957	22.6228583265596	40.9957200162259	22.6228583265596	72.3344672554484	29.7865891185141	72.3344672554484	29.7865891185141	26.6727867146957
SH3KBP1	4.9419210794862	14.0981734593069	4.9419210794862	38.2331204220219	4.9419210794862	21.6687059383824	10.8315426590131	21.6687059383824	8.22653624616026	14.0981734593069	8.22653624616026	21.6687059383824	8.22653624616026	38.2331204220219	10.8315426590131	38.2331204220219	10.8315426590131	14.0981734593069
TTC17	22.0327314926014	42.1040046332002	22.0327314926014	114.182697782586	22.0327314926014	64.7132976380585	48.290627717087	64.7132976380585	36.6766407861467	42.1040046332002	36.6766407861467	64.7132976380585	36.6766407861467	114.182697782586	48.290627717087	114.182697782586	48.290627717087	42.1040046332002
ERN1	5.9714879761278	15.6223003670152	5.9714879761278	42.3664308660347	5.9714879761278	24.0112688151433	13.088114057446	24.0112688151433	9.94039797256998	15.6223003670152	9.94039797256998	24.0112688151433	9.94039797256998	42.3664308660347	13.088114057446	42.3664308660347	13.088114057446	15.6223003670152
NSUN4	8.85427526955398	19.2421016611416	8.85427526955398	52.1830428676953	8.85427526955398	29.5748554757983	19.4065139354248	29.5748554757983	14.7392107779348	19.2421016611416	14.7392107779348	29.5748554757983	14.7392107779348	52.1830428676953	19.4065139354248	52.1830428676953	19.4065139354248	19.2421016611416
TMUB2	5.35374783995726	13.7171417987129	5.35374783995726	37.1997929909088	5.35374783995726	21.0830653211452	11.734171222363	21.0830653211452	8.91208093974452	13.7171417987129	8.91208093974452	21.0830653211452	8.91208093974452	37.1997929909088	11.734171222363	37.1997929909088	11.734171222363	13.7171417987129
BCAR1	19.7676843387099	39.4367826478885	19.7676843387099	106.949404785374	19.7676843387099	60.61381276231	43.3261706815647	60.61381276231	32.9061450192076	39.4367826478885	32.9061450192076	60.61381276231	32.9061450192076	106.949404785374	43.3261706815647	106.949404785374	43.3261706815647	39.4367826478885
ACSL1	7.41288666562059	18.8610312686434	7.41288666562059	51.1496103987514	7.41288666562059	28.9891553281372	16.2473250490367	28.9891553281372	12.3398127696823	18.8610312686434	12.3398127696823	28.9891553281372	12.3398127696823	51.1496103987514	16.2473250490367	51.1496103987514	16.2473250490367	18.8610312686434
JMJD1C	40.3589817230795	71.4434015960528	40.3589817230795	193.748799052941	40.3589817230795	109.807562298126	88.4575097774152	109.807562298126	67.1833120486724	71.4434015960528	67.1833120486724	109.807562298126	67.1833120486724	193.748799052941	88.4575097774152	193.748799052941	88.4575097774152	71.4434015960528
MTHFD2	5.35374783914515	13.7171417944751	5.35374783914515	37.1997929794162	5.35374783914515	21.0830653146318	11.7341712205831	21.0830653146318	8.91208093839264	13.7171417944751	8.91208093839264	21.0830653146318	8.91208093839264	37.1997929794162	11.7341712205831	37.1997929794162	11.7341712205831	13.7171417944751
RPF1	9.88384217472278	23.0524189529482	9.88384217472278	62.5163190388422	9.88384217472278	35.4312627023376	21.6630853525473	35.4312627023376	16.4530725185393	23.0524189529482	16.4530725185393	35.4312627023376	16.4530725185393	62.5163190388422	21.6630853525473	62.5163190388422	21.6630853525473	23.0524189529482
WDR43	24.915518787775	46.4858697741513	24.915518787775	126.065966071958	24.915518787775	71.4481663410846	54.6090275988958	71.4481663410846	41.4754535944204	46.4858697741513	41.4754535944204	71.4481663410846	41.4754535944204	126.065966071958	54.6090275988958	126.065966071958	54.6090275988958	46.4858697741513
ARVCF	4.94192107774931	13.5266259004066	4.94192107774931	36.6831290909164	4.94192107774931	20.7902449079973	10.8315426552062	20.7902449079973	8.22653624326895	13.5266259004066	8.22653624326895	20.7902449079973	8.22653624326895	36.6831290909164	10.8315426552062	36.6831290909164	10.8315426552062	13.5266259004066
DPP7	10.2956689150026	21.1472602623877	10.2956689150026	57.349680832162	10.2956689150026	32.5030590204304	22.5657138716427	32.5030590204304	17.1386171785123	21.1472602623877	17.1386171785123	32.5030590204304	17.1386171785123	57.349680832162	22.5657138716427	57.349680832162	22.5657138716427	21.1472602623877
