genes	control	control	control	control	infected	infected	infected	infected
APOL2	2093.70009500012	2101.18511265292	2095.10625748084	2097.83335403399	3665.16717674966	3671.10407034471	3719.01887173557	3719.24847409376
MLKL	171.726911375253	172.340838348926	171.842245916375	172.065924498238	313.605414178254	314.113397002782	318.21316664788	318.232812284535
SCAMP1-AS1	108.831619120058	109.220694227922	108.904712176646	109.046468072863	202.957105872892	203.285858883006	205.939121053543	205.951835188498
LOC105376504	14.4804314212197	14.5321992389061	14.4901567106333	14.5090178334423	44.9462583040366	45.0190629375441	45.6066462416732	45.6094618750128
LOC105379562	10.2349600994934	10.271550276474	10.2418340624444	10.2551653530507	34.2466428282521	34.3021160617103	34.7498230857797	34.751968447662
PRKD2	396.378517822461	397.795578561091	396.644731976654	397.161024874704	704.848177748857	705.989901558485	715.204395418897	715.248550240757
EIF3L	13918.2026757385	13967.9605149686	13927.5503633316	13945.6791691876	7942.8542128655	7955.72016904943	8059.55725579958	8060.05483148169
RELB	113.075676709286	113.479924403735	113.151620142852	113.298904029849	217.433553101398	217.785755281137	220.628268326286	220.641889330222
BTN3A2	566.123458481404	568.147360610708	566.503676053477	567.241065967136	996.126431799586	997.739972559837	1010.76235266916	1010.82475445516
HIST1H1D	141.525098025761	142.031052942402	141.620148545842	141.804488513124	258.225327642842	258.643604960038	262.019389662734	262.035566044686
GIMAP2	16.72413686309	16.7839259703967	16.7353690609752	16.7571526660401	46.4324453348206	46.5076573167078	47.1146695726351	47.1175783073343
SMA5	346.443647515204	347.682190142938	346.676324611595	347.127576096588	188.839442217522	189.145327221106	191.614028901622	191.625858643394
PKI55	220.64732041853	221.436138784789	220.795510689039	221.08290932288	116.907931545762	117.097300793203	118.625640443456	118.63296407577
ZNF107	185.715817271433	186.379754849694	185.840546985562	186.082446465987	331.482624890197	332.019565492816	336.35304425932	336.373809803892
NPIPA1	67.1430236173362	67.3830612035397	67.1881179462126	67.2755734078196	129.018264606843	129.227250356155	130.913908624746	130.921990902135
MDK	2945.81097418832	2956.3423044377	2947.78942796835	2951.62642017803	5051.20291567388	5059.38493106124	5125.41940447482	5125.73583427057
RPL4	71781.0031705372	72037.6216218378	71829.2124406842	71922.7089862474	41538.3336668481	41605.6180921426	42148.649531576	42151.2516773732
ODC1	19865.6385905898	19936.6586263101	19878.9806712957	19904.8561606535	11426.6454210683	11445.154475292	11594.5352318881	11595.2510477318
TNFRSF11A	349.20082469643	350.449224285017	349.435353557127	349.890196334114	612.579439721926	613.571705224908	621.579968088494	621.618342786605
LOC100506548	1215.02510437466	1219.36884222735	1215.84113467383	1217.42373515326	695.383085332433	696.50947744126	705.600233965444	705.643795851856
RPS3AP26	378.175162102061	379.52714549784	378.429150591318	378.921733164877	210.833435308379	211.17494651683	213.931176094415	213.944383637645
RRAGD	298.500282879735	299.567427067222	298.700760445396	299.089564503102	162.246478749561	162.509288066042	164.630339420797	164.640503261171
LOC105370363	18.2224094085257	18.287554868673	18.2346478702231	18.2583830126185	46.931198759078	47.0072186293553	47.6207510984445	47.6236910772744
CYP2J2	42.9344012568927	43.0878925578137	42.9632366876803	43.019159815333	86.3530382490555	86.492914215136	87.6218091543485	87.6272186923757
PSME2	1188.9819040156	1193.23253693178	1189.78044328475	1191.32912184666	2038.34249566237	2041.6442338706	2068.29152474065	2068.41921557199
LOC105369154	61.4081700031154	61.6277053785958	61.4494127125531	61.529398384403	119.377313822238	119.570683012687	121.131304945201	121.138783270594
RPL4P4	206.671478285829	207.410332750704	206.810282157164	207.079476908319	111.327847931015	111.50817847406	112.96356958329	112.970543654372
PANX2	44.1825299258004	44.3404833104468	44.2122036197708	44.2697524661207	90.3833517126572	90.5297560418476	91.7113393469214	91.7170013616927
UBD	19.9708701275239	20.0422663679899	19.9842828834137	20.0102954394709	49.877795371327	49.9585881836588	50.610641567251	50.6137661339859
NAP1L1	21633.8487976939	21711.1902185284	21648.3784366644	21676.5570638844	12720.3455209576	12740.9501302996	12907.2434533235	12908.04031229
GBP2	279.076042338967	280.073744497154	279.263474273913	279.626977774222	486.577858709482	487.366024933165	493.727066691137	493.757548090324
RPL22	49485.7549800383	49662.6674950981	49518.9904048009	49583.4468339515	28984.6447203926	29031.5944892018	29410.5113102331	29412.3270371721
BCAT1	2669.79404144783	2679.33860591401	2671.58711783986	2675.06459111573	1569.0485876562	1571.59015644724	1592.10235898116	1592.20065115679
RBM43	33.4499628280277	33.5695470812123	33.4724283582258	33.5159977684528	71.2152810663538	71.3306366628775	72.2616354096562	72.2660966513085
PDK3	3504.84149026308	3517.37136523777	3507.19539788157	3511.76054127066	2054.43846848582	2057.76627919589	2084.62399302997	2084.75269218457
BTN3A3	119.566263852806	119.993715519715	119.646566468539	119.80230450705	213.306967810466	213.652485684523	216.44105180035	216.454414296647
TAPBP	75.6301374286139	75.900516608081	75.6809318389105	75.7794419777734	140.200055196612	140.427153380565	142.259991413805	142.268774168244
LOC105379237	99.8501780047216	100.207144289809	99.9172389817633	100.047296327091	51.3390936570824	51.4222535026257	52.093410466971	52.0966265759239
GTPBP2	1715.09865405481	1721.23016435685	1716.25054175057	1718.48450049135	2871.18058852953	2875.83137056054	2913.36636992684	2913.54623343705
SLC2A12	73.6355529019992	73.8988014038553	73.6850077174166	73.7809198602243	140.380655566291	140.608046289472	142.443245314839	142.452039382887
FOSL1	71.3902692304658	71.6454908005005	71.4382160774473	71.5312036823156	131.997684388202	132.211496247038	133.937104528056	133.94537344954
ERAP2	734.631791098047	737.258113720759	735.125181562255	736.08205777873	1234.66660168758	1236.66653344679	1252.80735381074	1252.88469881294
EIF3E	13290.4766383158	13337.9903450254	13299.4027350592	13316.7139121072	7918.46373489639	7931.29018301276	8034.80841257268	8035.30446032687
NAPA	2017.43355975053	2024.64592308954	2018.78850040599	2021.41625789625	3341.60407211973	3347.01685327166	3390.70170793755	3390.9110408651
IRF5	75.1370583854042	75.4056747979157	75.1875216359267	75.2853895270473	137.442937365585	137.665569528098	139.462363706608	139.470973742934
SNHG5	2640.41840871297	2649.85795473352	2642.19175596007	2645.6309667422	1563.41024283123	1565.94267854548	1586.38117088845	1586.4791098531
CMTR1	3834.7179441424	3848.42713371255	3837.29340206498	3842.28821775647	6327.69324130931	6337.94293516069	6420.66499129033	6421.06138611218
SLC25A28	475.276955865288	476.97608002023	475.59615947276	476.215219552676	806.294147425241	807.600194961066	818.140893945157	818.191403793334
EEF1G	35710.6674666822	35838.3337819389	35734.6513222845	35781.1653566448	21359.4405817256	21394.0389287773	21673.2713086222	21674.6093588913
NPIPP1	59.9147996373749	60.1289961854003	59.9550393753827	60.0330798951133	117.441556205675	117.631789826464	119.167105562217	119.174462623151
RPL9	12363.6368425197	12407.8370793349	12371.9404588278	12388.044403943	7408.80785378475	7420.80875354538	7517.66424191411	7518.12836255924
GPR83	11.9816428675206	12.0244774686113	11.9896899305636	12.0052963190063	32.4993632275721	32.5520061909308	32.9768709949858	32.9789068995099
MAK	25.9592823840374	26.0520873121942	25.9767170534066	26.0105296656718	56.343405794029	56.4346717005623	57.171250134264	57.1747797355659
NFKBIA	1029.44331307183	1033.12359249164	1030.13470367085	1031.47557924202	1699.77658129049	1702.52990527596	1724.75111739911	1724.85759895715
TRNE	74.6339828809282	74.9008007889447	74.6841082578932	74.7813208806315	137.45863786724	137.681295461665	139.478294893136	139.486905913012
CASP7	866.412795341342	869.510237560132	866.994692036352	868.123216295113	1431.65782191498	1433.97684305191	1452.69293344797	1452.78261885553
NAT8	81.123539865242	81.413558062881	81.1780237325035	81.2836891649473	144.633112057812	144.867390974762	146.75818244609	146.767242906909
EEF2	86620.5980049551	86930.2682899739	86678.7737844101	86791.5992720791	52416.3088957841	52501.2136309716	53186.4530509673	53189.7366414693
FOXM1	464.027891374381	465.686799909858	464.339539930167	464.943947823233	768.650707821335	769.895779940568	779.944365510644	779.992517206494
LOC105379236	33.4483813680059	33.5679599674408	33.4708458360702	33.5144131864061	67.7538255487556	67.8635742269313	68.7493212987793	68.7535656994769
LINC01000	291.791371935534	292.83453163882	291.987343689269	292.36740922327	495.384148604332	496.186579390464	502.662745946556	502.693779010873
HIST1H2BJ	1359.38402152169	1364.24384524826	1360.2970055792	1362.06763714594	2239.01756084803	2242.64435558212	2271.91507546067	2272.05533746979
HIST2H2BE	1812.24600621902	1818.72482015238	1813.46313963075	1815.82363521884	2980.87547835135	2985.703945835	3024.67298861758	3024.85972390312
SNORD26	77.1411127680837	77.4168937131217	77.1929219735923	77.2934001954915	144.186657721461	144.420213464879	146.305168430034	146.314200922969
NUAK2	41.9315135621183	42.0814195204599	41.959675437485	42.0142922789212	83.0637193240361	83.198267201242	84.2841608105279	84.2893642910015
RBP2	648.03994901571	650.356704156373	648.4751830134	649.319271197512	385.287691471644	385.911786340293	390.948659782878	390.972795915905
RPS6	51272.8713512512	51456.1728413214	51307.3070319607	51374.0912247235	31257.7256070662	31308.3573469033	31716.9901983305	31718.9483211568
RPS4X	42511.8769812034	42663.8577498042	42540.4286379275	42595.8014171809	25948.4732755923	25990.5050076695	26329.7299006793	26331.3554283478
MOB3C	186.210225256866	186.875930353077	186.335287023309	186.577830482456	312.022320102664	312.527738607305	316.606812432934	316.626358897542
HIST1H2AK	148.51382139269	149.044761128263	148.613565651197	148.807008604837	256.142068602444	256.556971424928	259.905521641896	259.921567519245
LOC255308	176.471525878187	177.102414938931	176.590046978318	176.819905538816	99.6761778770936	99.8376348675884	101.140703468846	101.146947627541
RPS16	3731.28460734291	3744.62402076714	3733.79059778168	3738.65068897421	2270.25054809586	2273.92793449822	2303.60696382314	2303.74918240537
CMYA5	35.4449050705106	35.5716212801472	35.4687104358357	35.5148783080516	69.4955281620817	69.6080980766678	70.5166144604667	70.5209679691553
EIF2S3	18242.4012137747	18307.6181450059	18254.6531022883	18278.4142845083	11250.6966990054	11268.9207488102	11416.0013243598	11416.7061179937
HIST1H3B	3854.22176776512	3868.0006838756	3856.81032476769	3861.83054467552	2347.28676388107	2351.08893471863	2381.7750599825	2381.9221044556
TPT1	43810.2406495566	43966.863092961	43839.6643080928	43896.7282383822	27060.687514684	27104.5208283192	27458.2857195883	27459.9809212989
HNRNPA1P48	472.2106233694	473.89878532736	472.527767578909	473.14283368433	279.736833217569	280.189955199008	283.846960230143	283.864484188391
RPS23	28637.6291520379	28740.0092208209	28656.8626419472	28694.1638676277	17271.9472802101	17299.9246433799	17525.7211442365	17526.8031357624
PKD1P6	172.970149921057	173.588521496172	173.086319441077	173.311617372129	288.826701331699	289.294547219901	293.070384272703	293.088477660681
NMNAT1	2717.51040231537	2727.225553679	2719.33552577876	2722.87515080385	1670.92155437656	1673.62813855011	1695.47212834832	1695.57680229926
HEPHL1	212.924018753952	213.685226169897	213.067021931499	213.344360772441	124.030399582158	124.231305911763	125.852757724414	125.860527539775
EEF1B2P3	185.712659865881	186.376586156358	185.837387459447	186.079282827273	108.178323041849	108.353551936527	109.767769245966	109.774546016813
CTSS	318.99258065127	320.132985192965	319.206821171969	319.622316958233	518.42571094552	519.265464805139	526.042854151373	526.07533064154
SLFN12	19.4696600778082	19.5392644828155	19.4827362130097	19.5080959304859	42.1926184092273	42.2609626549091	42.8125475714342	42.815190704535
SEPN1	904.616442282899	907.850463265974	905.223997158411	906.40228261943	1454.50557847358	1456.86160875444	1475.87638831389	1475.96750500645
ATHL1	72.6328427980892	72.8925065922566	72.6816241773585	72.7762302652663	127.797167451456	128.004175249005	129.674870090865	129.682875873303
TAPBPL	145.032538950617	145.55103303526	145.129945124138	145.318853620637	241.418484468192	241.809537804929	244.965606321736	244.98072984835
ALMS1P	17.7232925583818	17.7866536662988	17.7351958052173	17.7582808354764	40.1885614131873	40.2536594568351	40.77904529749	40.7815628875554
MEP1A	10139.2116698786	10175.4595444026	10146.0213266524	10159.2279025429	6326.16983776101	6336.41706398013	6419.11920462571	6419.51550401479
RNF31	1593.04568137538	1598.74084997917	1594.11559634198	1596.19057804402	2521.93368793777	2526.01875452193	2558.98804240189	2559.14602753436
CERK	3981.01603858433	3995.24824662406	3983.68975264775	3988.8751252533	2498.038664339	2502.08502540012	2534.74193317442	2534.89842141643
RPL6P27	365.676372370037	366.983672354851	365.921966472143	366.39826906058	222.490810202356	222.851204204144	225.759830869188	225.77376868218
TOMM20	12064.5199631144	12107.6508513978	12072.6226877408	12088.337025666	7549.6303833402	7561.85938957823	7660.55585359953	7661.02879599365
LINC00341	182.474862332672	183.127213435398	182.597415369613	182.835093425459	107.154644844828	107.328215569977	108.729050314547	108.735762957643
LOC105376325	158.991106826004	159.559503056234	159.097887797032	159.304977676066	91.7722514930441	91.9209055832448	93.1206460020107	93.1263950236358
KIF24	157.500748249047	158.063816419024	157.606528271411	157.811676921256	263.306518959474	263.733026867725	267.175238082781	267.191732773135
FAM172A	1797.41033618185	1803.83611231272	1798.61750572023	1800.95867747836	1129.1762685099	1131.00532542134	1145.76706861934	1145.83780523832
GSG2	198.924109958019	199.6352674338	199.057710572836	199.316814183663	328.126048846686	328.657552416326	332.947150599293	332.967705873026
DDIAS	206.439482708002	207.177507784274	206.578130767395	206.847023338528	335.581110567966	336.124689960086	340.511748309126	340.532770601052
C6	160.759532056412	161.334250440469	160.867500730118	161.076894027087	91.9987999034539	92.147820960219	93.350523050736	93.3562862643602
EIF3C	270.789820039456	271.757898795354	270.971686814935	271.324397304189	159.703026087139	159.961715480273	162.049516229179	162.059520736376
RPS21	10724.1378482243	10762.4768449587	10731.3403507777	10745.308807593	6722.79114138898	6733.68082083427	6821.56799945337	6821.98914496331
MAP3K14	304.282288607369	305.370103575281	304.486649460582	304.882984724848	486.391455356154	487.179319640848	493.537924544177	493.568394266229
MTFR2	99.8462653707658	100.203217668113	99.91332372002	100.043375969044	168.458226715428	168.731097915838	170.933355571895	170.943908543763
RPL7P9	164.240537570574	164.827700615538	164.350844143276	164.564771536681	95.2753649315424	95.4296934182256	96.675230106728	96.681198578945
BRCA2	655.705620716952	658.049780779715	656.146003102399	657.000076014946	1034.33576113407	1036.01119394772	1049.53308535845	1049.59788074662
CCNG1	13190.5770761259	13237.733640001	13199.436078725	13216.6171341036	8336.02502785358	8349.52784810965	8458.50486452859	8459.02707017761
MIR635	47.4275035161529	47.5970577430902	47.4593565863026	47.5211320916256	23.3171682855274	23.3549377897201	23.6597635817019	23.6612242727335
